Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;6;83;2;ns;ns;ns;ns;ns;ns;22.00;10.2;1840;ns;ns;ns;1500;2190;Rouen_30;disc07_30
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;6;83;2;ns;ns;ns;ns;ns;ns;22.00;10.2;1840;ns;ns;ns;1500;2190;Rouen_30;disc10_30
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;34;84;14;86;ns;41;100;ns;ns;22.00;10.2;1840;ns;26;54;1500;2190;Rouen_18;disc14_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;28;77;12;ns;ns;ns;ns;ns;ns;22.00;10.2;1840;ns;ns;ns;1500;2190;Rouen_30;disc15_30
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);45;46;41;87;51;79;97;1470;22900;28.00;10.2;1840;;16;60;1500;2190;Le Havre_30;disc01_30
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);30;47;27;87;ns;ns;ns;ns;ns;28.00;10.2;1840;ns;ns;60;1500;2190;Le Havre_30;disc04_30
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);58;54;46;90;79;75;98;1660;25900;28.00;10.2;1840;4;51;29;1500;2190;Le Havre_30;disc12_30
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;163;81;31;96;75;91;97;1830;28600;6.00;8.8;2070;13;36;19;1630;2580;Paris-Est Marne-la-Vallée_30;disc12_30
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;2;40;0;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Marne-la-Vallée_18;disc14_18
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;2;40;0;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Marne-la-Vallée_30;disc14_30
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;62;48;39;91;40;68;95;1570;24400;4.00;8.8;2070;5;18;82;1630;2580;Versailles Saint-Quentin-en-Yvelines_18;disc01_18
2014;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);8;23;6;ns;ns;ns;ns;ns;ns;24.00;11.7;1830;ns;ns;ns;1470;2140;Amiens - Picardie Jules-Verne_30;disc05_30
2014;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);23;58;8;ns;ns;ns;ns;ns;ns;24.00;11.7;1830;ns;ns;ns;1470;2140;Amiens - Picardie Jules-Verne_18;disc07_18
2014;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);10;43;4;ns;ns;ns;ns;ns;ns;24.00;11.7;1830;ns;ns;ns;1470;2140;Amiens - Picardie Jules-Verne_18;disc10_18
2014;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);13;70;5;ns;ns;ns;ns;ns;ns;24.00;11.7;1830;ns;ns;ns;1470;2140;Amiens - Picardie Jules-Verne_18;disc11_18
2014;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);78;44;36;90;84;80;100;1750;27300;24.00;11.7;1830;20;39;17;1470;2140;Amiens - Picardie Jules-Verne_30;disc12_30
2014;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);31;38;14;87;ns;ns;ns;ns;ns;24.00;11.7;1830;ns;ns;9;1470;2140;Amiens - Picardie Jules-Verne_30;disc16_30
2014;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;12;74;11;ns;ns;ns;ns;ns;ns;29.00;11.2;1780;ns;ns;ns;1400;2110;Institut national universitaire Jean-François Champollion_30;disc03_30
2014;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;9;73;8;ns;ns;ns;ns;ns;ns;29.00;11.2;1780;ns;ns;ns;1400;2110;Institut national universitaire Jean-François Champollion_30;disc04_30
2014;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;8;78;7;ns;ns;ns;ns;ns;ns;29.00;11.2;1780;ns;ns;ns;1400;2110;Institut national universitaire Jean-François Champollion_18;disc07_18
2014;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;77;69;74;93;74;79;100;1600;25000;29.00;11.2;1780;4;31;11;1400;2110;Institut national universitaire Jean-François Champollion_30;disc12_30
2014;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;9;90;8;ns;ns;ns;ns;ns;ns;29.00;11.2;1780;ns;ns;ns;1400;2110;Institut national universitaire Jean-François Champollion_18;disc13_18
2014;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;7;88;7;ns;ns;ns;ns;ns;ns;29.00;11.2;1780;ns;ns;ns;1400;2110;Institut national universitaire Jean-François Champollion_30;disc14_30
2014;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;93;69;63;89;51;68;98;1580;24700;24.00;11;1830;12;23;72;1420;2210;Toulon - Sud Toulon Var_30;disc01_30
2014;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;93;69;63;86;41;55;95;1400;21800;24.00;11;1830;6;23;72;1420;2210;Toulon - Sud Toulon Var_18;disc01_18
2014;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;12;79;9;ns;ns;ns;ns;ns;ns;24.00;11;1830;ns;ns;ns;1420;2210;Toulon - Sud Toulon Var_30;disc05_30
2014;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;24;69;16;ns;ns;ns;ns;ns;ns;24.00;11;1830;ns;ns;ns;1420;2210;Toulon - Sud Toulon Var_18;disc12_18
2014;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;8;63;5;ns;ns;ns;ns;ns;ns;24.00;11;1830;ns;ns;ns;1420;2210;Toulon - Sud Toulon Var_18;disc15_18
2014;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;16;73;11;ns;ns;ns;ns;ns;ns;24.00;11;1830;ns;ns;ns;1420;2210;Toulon - Sud Toulon Var_18;disc16_18
2014;LICENCE PRO;0840685N;Avignon;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;17;71;31;ns;ns;ns;ns;ns;ns;8.00;11;1830;ns;ns;ns;1420;2210;Avignon_30;disc12_30
2014;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;95;69;36;97;48;79;99;1650;25700;30.00;9;1750;7;35;64;1390;2060;Poitiers_30;disc01_30
2014;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;6;61;2;ns;ns;ns;ns;ns;ns;30.00;9;1750;ns;ns;ns;1390;2060;Poitiers_18;disc03_18
2014;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;11;86;4;ns;ns;ns;ns;ns;ns;30.00;9;1750;ns;ns;ns;1390;2060;Poitiers_18;disc09_18
2014;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;13;68;5;ns;ns;ns;ns;ns;ns;30.00;9;1750;ns;ns;ns;1390;2060;Poitiers_30;disc11_30
2014;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;4;83;1;ns;ns;ns;ns;ns;ns;30.00;9;1750;ns;ns;ns;1390;2060;Poitiers_30;disc13_30
2014;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;15;61;5;ns;ns;ns;ns;ns;ns;30.00;9;1750;ns;ns;ns;1390;2060;Poitiers_18;disc16_18
2014;LICENCE PRO;0870669E;Limoges;A22;Limoges;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;50;57;17;96;91;73;100;1520;23600;21.00;9;1750;4;59;56;1390;2060;Limoges_30;disc13_30
2014;LICENCE PRO;0870669E;Limoges;A22;Limoges;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;98;58;36;98;92;82;99;1780;27800;21.00;9;1750;7;58;19;1390;2060;Limoges_30;disc15_30
2014;LICENCE PRO;0870669E;Limoges;A22;Limoges;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;2;50;1;ns;ns;ns;ns;ns;ns;21.00;9;1750;ns;ns;ns;1390;2060;Limoges_30;disc17_30
2014;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;26;64;10;ns;ns;ns;ns;ns;ns;10.00;8.3;2050;ns;ns;ns;1610;2560;Paris 11 - Paris Sud_30;disc01_30
2014;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;26;64;10;ns;ns;ns;ns;ns;ns;10.00;8.3;2050;ns;ns;ns;1610;2560;Paris 11 - Paris Sud_18;disc01_18
2014;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;26;64;10;ns;ns;ns;ns;ns;ns;10.00;8.3;2050;ns;ns;ns;1610;2560;Paris 11 - Paris Sud_18;disc04_18
2014;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;22;70;8;ns;ns;ns;ns;ns;ns;10.00;8.3;2050;ns;ns;ns;1610;2560;Paris 11 - Paris Sud_18;disc13_18
2014;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;26;60;10;ns;ns;ns;ns;ns;ns;10.00;8.3;2050;ns;ns;ns;1610;2560;Paris 11 - Paris Sud_18;disc15_18
2014;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;28;77;13;ns;ns;ns;ns;ns;ns;6.00;8.3;2050;ns;ns;ns;1610;2560;Evry Val-d'Essonne_18;disc03_18
2014;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;32;77;14;88;ns;ns;ns;ns;ns;6.00;8.3;2050;ns;ns;ns;1610;2560;Evry Val-d'Essonne_30;disc07_30
2014;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;32;77;14;81;ns;ns;ns;ns;ns;6.00;8.3;2050;ns;ns;ns;1610;2560;Evry Val-d'Essonne_18;disc07_18
2014;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;50;71;23;84;88;72;100;1710;26600;6.00;8.3;2050;11;17;19;1610;2560;Evry Val-d'Essonne_18;disc12_18
2014;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;7;64;3;ns;ns;ns;ns;ns;ns;6.00;8.3;2050;ns;ns;ns;1610;2560;Evry Val-d'Essonne_30;disc14_30
2014;LICENCE PRO;0911975C;Evry Val-d'Essonne;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;18;72;8;ns;ns;ns;ns;ns;ns;6.00;8.3;2050;ns;ns;ns;1610;2560;Evry Val-d'Essonne_18;disc16_18
2014;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;7;42;;;;;;;;8.00;8.3;2050;;;;1610;2560;Paris Ouest Nanterre La Défense_30;disc10_30
2014;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;0;;;;;;;;;8.00;8.3;2050;;;;1610;2560;Paris Ouest Nanterre La Défense_18;disc11_18
2014;LICENCE PRO;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;3;26;;;;;;;;8.00;8.3;2050;;;;1610;2560;Paris Ouest Nanterre La Défense_18;disc17_18
2014;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);39;46;34;95;41;73;94;1600;25000;32.00;8.3;2050;5;23;73;1610;2560;Paris 13 - Paris Nord_18;disc04_18
2014;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);10;22;8;ns;ns;ns;ns;ns;ns;32.00;8.3;2050;ns;ns;ns;1610;2560;Paris 13 - Paris Nord_18;disc05_18
2014;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);43;54;27;80;44;60;85;ns;ns;32.00;8.3;2050;8;33;53;1610;2560;Paris 13 - Paris Nord_18;disc07_18
2014;LICENCE PRO;0931238R;Paris 13 - Paris Nord;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);36;54;22;78;ns;ns;ns;ns;ns;32.00;8.3;2050;ns;36;47;1610;2560;Paris 13 - Paris Nord_18;disc10_18
2014;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;19;44;73;ns;ns;ns;ns;ns;ns;17.00;8.3;2050;ns;ns;ns;1610;2560;Paris 8 - Vincennes Saint-Denis_18;disc04_18
2014;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;4;69;11;ns;ns;ns;ns;ns;ns;17.00;8.3;2050;ns;ns;ns;1610;2560;Paris 8 - Vincennes Saint-Denis_30;disc05_30
2014;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;106;46;50;93;47;78;98;1690;26400;12.00;8.3;2050;11;13;61;1610;2560;Paris-Est Créteil_18;disc04_18
2014;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;15;64;5;ns;ns;ns;ns;ns;ns;12.00;8.3;2050;ns;ns;ns;1610;2560;Paris-Est Créteil_18;disc10_18
2014;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;17;56;6;ns;ns;ns;ns;ns;ns;12.00;8.3;2050;ns;ns;ns;1610;2560;Paris-Est Créteil_18;disc14_18
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);19;45;12;ns;ns;ns;ns;ns;ns;7.00;8.3;2050;ns;ns;ns;1610;2560;Cergy-Pontoise_18;disc07_18
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);54;44;37;96;96;90;100;1950;30500;7.00;8.3;2050;4;37;13;1610;2560;Cergy-Pontoise_18;disc15_18
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;11;13;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_30;disc01_30
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;2;9;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_18;disc10_18
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;3;75;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_18;disc11_18
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;19;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_18;disc12_18
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_18;disc13_18
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;14;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_30;disc15_30
2014;LICENCE PRO;9710585J;Antilles et Guyane;A32;Guadeloupe;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;4;45;;;;;;;;69.00;nd;nd;;;;nd;nd;Antilles et Guyane_30;disc15_30
2014;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;;;;;;;15.00;nd;nd;;;;nd;nd;La Réunion_30;disc01_30
2014;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;;;;;;;15.00;nd;nd;;;;nd;nd;La Réunion_18;disc05_18
